,open,low,high,close,price_change,change_percent,date,shamsi_date
1251,"34,450","33,950","36,400","33,950",2600,7.66%,2015/12/09,1394/09/18
1252,"36,550","34,200","36,550","36,550",2610,7.69%,2015/12/11,1394/09/20
1253,"36,250","33,940","36,290","33,940",-,-,2015/12/13,1394/09/22
1254,"36,240","33,940","36,290","33,940",-,-,2015/12/14,1394/09/23
1255,"34,300","33,940","36,100","33,940",30,0.09%,2015/12/15,1394/09/24
1256,"34,320","33,970","36,230","33,970",80,0.24%,2015/12/16,1394/09/25
1257,"34,390","33,890","36,450","33,890",90,0.27%,2015/12/17,1394/09/26
1258,"34,300","33,800","36,340","33,800",50,0.15%,2015/12/19,1394/09/28
1259,"34,040","33,850","36,190","33,850",10,0.03%,2015/12/20,1394/09/29
1260,"34,100","33,840","36,340","33,840",20,0.06%,2015/12/21,1394/09/30
1261,"36,290","33,860","36,400","33,860",10,0.03%,2015/12/22,1394/10/01
1262,"34,120","33,870","36,530","33,870",10,0.03%,2015/12/23,1394/10/02
1263,"34,140","33,880","36,580","33,880",30,0.09%,2015/12/24,1394/10/03
1264,"34,160","33,800","34,160","33,850",50,0.15%,2015/12/26,1394/10/05
1265,"34,120","33,800","36,590","33,800",-,-,2015/12/27,1394/10/06
1266,"34,070","33,800","36,520","33,800",30,0.09%,2015/12/28,1394/10/07
1267,"34,070","33,830","36,520","33,830",40,0.12%,2015/12/30,1394/10/09
1268,"35,150","33,870","36,720","33,870",30,0.09%,2015/12/31,1394/10/10
1269,"35,650","33,840","35,650","33,840",-,-,2016/01/02,1394/10/12
1270,"36,560","33,840","36,580","33,840",50,0.15%,2016/01/03,1394/10/13
1271,"34,120","33,840","36,660","33,890",50,0.15%,2016/01/04,1394/10/14
1272,"34,180","33,940","36,230","33,940",-,-,2016/01/05,1394/10/15
1273,"34,240","33,940","36,950","33,940",-,-,2016/01/06,1394/10/16
1274,"34,230","33,940","36,280","33,940",50,0.15%,2016/01/07,1394/10/17
1275,"34,250","33,990","36,280","33,990",40,0.12%,2016/01/09,1394/10/19
1276,"34,310","33,950","37,210","33,950",60,0.18%,2016/01/10,1394/10/20
1277,"34,250","33,890","36,990","33,890",10,0.03%,2016/01/11,1394/10/21
1278,"34,180","33,880","36,490","33,880",10,0.03%,2016/01/12,1394/10/22
1279,"34,160","33,870","36,690","33,870",20,0.06%,2016/01/13,1394/10/23
1280,"34,120","33,850","36,160","33,850",10,0.03%,2016/01/14,1394/10/24
1281,"36,200","33,840","36,200","33,840",-,-,2016/01/16,1394/10/26
1282,"35,850","33,840","36,090","33,840",-,-,2016/01/17,1394/10/27
1283,"36,020","33,840","36,020","33,840",10,0.03%,2016/01/18,1394/10/28
1284,"35,850","33,830","35,960","33,830",10,0.03%,2016/01/19,1394/10/29
1285,"35,850","33,840","35,850","33,840",10,0.03%,2016/01/20,1394/10/30
1286,"35,040","33,830","35,040","33,830",40,0.12%,2016/01/21,1394/11/01
1287,"36,280","33,870","36,280","33,870",-,-,2016/01/23,1394/11/03
1288,"35,890","33,870","36,470","33,870",20,0.06%,2016/01/24,1394/11/04
1289,"35,880","33,850","36,340","33,850",-,-,2016/01/25,1394/11/05
1290,"36,430","33,850","36,430","33,850",10,0.03%,2016/01/26,1394/11/06
1291,"36,500","33,840","36,500","33,840",-,-,2016/01/27,1394/11/07
1292,"35,860","33,840","36,270","33,840",20,0.06%,2016/01/28,1394/11/08
1293,"34,640","33,820","36,260","33,820",20,0.06%,2016/01/30,1394/11/10
1294,"36,050","33,840","36,050","33,840",10,0.03%,2016/01/31,1394/11/11
1295,"36,250","33,830","36,250","33,830",-,-,2016/02/01,1394/11/12
1296,"35,570","33,830","36,180","33,830",10,0.03%,2016/02/02,1394/11/13
1297,"34,430","33,820","36,220","33,820",-,-,2016/02/03,1394/11/14
1298,"34,260","33,820","35,990","33,820",10,0.03%,2016/02/04,1394/11/15
1299,"34,330","33,810","35,850","33,810",10,0.03%,2016/02/06,1394/11/17
1300,"34,270","33,800","35,640","33,800",-,-,2016/02/07,1394/11/18
1301,"35,360","33,800","35,600","33,800",-,-,2016/02/08,1394/11/19
1302,"34,210","33,800","35,440","33,800",-,-,2016/02/09,1394/11/20
1303,"34,100","33,800","35,000","33,800",-,-,2016/02/10,1394/11/21
1304,"34,660","33,800","34,970","33,800",-,-,2016/02/13,1394/11/24
1305,"34,590","33,800","34,620","33,800",40,0.12%,2016/02/14,1394/11/25
1306,"34,000","33,840","34,540","33,840",590,1.74%,2016/02/15,1394/11/26
1307,"33,960","33,960","34,430","34,430",190,0.55%,2016/02/16,1394/11/27
1308,"34,560","34,560","34,690","34,620",90,0.26%,2016/02/17,1394/11/28
1309,"34,820","34,710","34,890","34,710",260,0.75%,2016/02/18,1394/11/29
1310,"34,690","34,450","34,690","34,450",50,0.15%,2016/02/20,1394/12/01
1311,"34,440","34,370","34,540","34,500",40,0.12%,2016/02/21,1394/12/02
1312,"34,540","34,540","34,800","34,540",110,0.32%,2016/02/22,1394/12/03
1313,"34,550","34,550","34,720","34,650",30,0.09%,2016/02/23,1394/12/04
1314,"34,660","34,660","34,740","34,680",70,0.2%,2016/02/24,1394/12/05
1315,"34,890","34,750","34,890","34,750",100,0.29%,2016/02/25,1394/12/06
1316,"34,880","34,850","34,990","34,850",300,0.87%,2016/02/27,1394/12/08
1317,"34,810","34,550","34,850","34,550",-,-,2016/02/28,1394/12/09
1318,"34,580","34,550","34,700","34,550",10,0.03%,2016/02/29,1394/12/10
1319,"34,560","34,540","34,620","34,540",-,-,2016/03/01,1394/12/11
1320,"34,660","34,540","34,760","34,540",90,0.26%,2016/03/02,1394/12/12
1321,"34,560","34,450","34,570","34,450",200,0.58%,2016/03/03,1394/12/13
1322,"34,430","34,250","34,440","34,250",90,0.26%,2016/03/05,1394/12/15
1323,"34,260","34,260","34,340","34,340",80,0.23%,2016/03/06,1394/12/16
1324,"34,300","34,230","34,330","34,260",180,0.53%,2016/03/07,1394/12/17
1325,"34,250","34,050","34,250","34,080",160,0.47%,2016/03/08,1394/12/18
1326,"34,120","34,090","34,270","34,240",130,0.38%,2016/03/09,1394/12/19
1327,"34,450","34,370","34,460","34,370",100,0.29%,2016/03/10,1394/12/20
1328,"34,290","34,270","34,290","34,270",90,0.26%,2016/03/12,1394/12/22
1329,"34,180","34,140","34,270","34,180",110,0.32%,2016/03/14,1394/12/24
1330,"34,240","34,240","34,310","34,290",10,0.03%,2016/03/15,1394/12/25
1331,"34,330","34,300","34,370","34,300",50,0.15%,2016/03/16,1394/12/26
1332,"34,250","34,250","34,250","34,250",430,1.26%,2016/03/17,1394/12/27
1333,"34,300","34,300","34,750","34,680",20,0.06%,2016/03/26,1395/01/07
1334,"34,660","34,660","34,670","34,660",540,1.56%,2016/03/27,1395/01/08
1335,"35,200","35,000","35,200","35,200",70,0.2%,2016/03/28,1395/01/09
1336,"34,960","34,960","35,140","35,130",310,0.89%,2016/03/29,1395/01/10
1337,"34,890","34,820","34,890","34,820",30,0.09%,2016/03/30,1395/01/11
1338,"34,850","34,850","34,850","34,850",100,0.29%,2016/03/31,1395/01/12
1339,"34,890","34,750","34,940","34,750",260,0.75%,2016/04/02,1395/01/14
1340,"34,720","34,490","34,720","34,490",10,0.03%,2016/04/03,1395/01/15
1341,"34,500","34,480","34,610","34,500",260,0.75%,2016/04/04,1395/01/16
1342,"34,700","34,700","34,780","34,760",60,0.17%,2016/04/05,1395/01/17
1343,"34,910","34,690","34,930","34,700",50,0.14%,2016/04/06,1395/01/18
1344,"34,800","34,650","34,800","34,650",-,-,2016/04/07,1395/01/19
1345,"34,650","34,650","34,650","34,650",40,0.12%,2016/04/08,1395/01/20
1346,"34,670","34,670","34,690","34,690",30,0.09%,2016/04/09,1395/01/21
1347,"34,760","34,720","34,800","34,720",20,0.06%,2016/04/10,1395/01/22
1348,"34,750","34,700","34,750","34,700",10,0.03%,2016/04/11,1395/01/23
1349,"34,820","34,690","34,820","34,690",30,0.09%,2016/04/12,1395/01/24
1350,"34,670","34,630","34,690","34,660",40,0.12%,2016/04/13,1395/01/25
1351,"34,650","34,590","34,650","34,620",20,0.06%,2016/04/14,1395/01/26
1352,"34,740","34,640","34,740","34,640",90,0.26%,2016/04/16,1395/01/28
1353,"34,700","34,550","34,700","34,550",40,0.12%,2016/04/17,1395/01/29
1354,"34,590","34,510","34,590","34,510",130,0.38%,2016/04/18,1395/01/30
1355,"34,540","34,540","34,640","34,640",60,0.17%,2016/04/19,1395/01/31
1356,"34,680","34,580","34,680","34,580",10,0.03%,2016/04/20,1395/02/01
1357,"34,630","34,590","34,630","34,590",100,0.29%,2016/04/23,1395/02/04
1358,"34,650","34,650","34,710","34,690",20,0.06%,2016/04/24,1395/02/05
1359,"34,700","34,670","34,730","34,670",70,0.2%,2016/04/25,1395/02/06
1360,"34,660","34,600","34,660","34,600",-,-,2016/04/26,1395/02/07
1361,"34,650","34,600","34,650","34,600",30,0.09%,2016/04/27,1395/02/08
1362,"34,630","34,570","34,630","34,570",20,0.06%,2016/04/28,1395/02/09
1363,"34,560","34,530","34,570","34,550",40,0.12%,2016/04/30,1395/02/11
1364,"34,540","34,480","34,540","34,510",10,0.03%,2016/05/01,1395/02/12
1365,"34,570","34,500","34,620","34,500",30,0.09%,2016/05/02,1395/02/13
1366,"34,560","34,470","34,570","34,470",40,0.12%,2016/05/03,1395/02/14
1367,"34,480","34,420","34,480","34,430",10,0.03%,2016/05/04,1395/02/15
1368,"34,440","34,300","34,440","34,440",20,0.06%,2016/05/07,1395/02/18
1369,"34,450","34,420","34,510","34,460",10,0.03%,2016/05/08,1395/02/19
1370,"34,450","34,390","34,450","34,450",50,0.15%,2016/05/09,1395/02/20
1371,"34,510","34,500","34,540","34,500",10,0.03%,2016/05/10,1395/02/21
1372,"34,510","34,490","34,580","34,490",60,0.17%,2016/05/11,1395/02/22
1373,"34,500","34,430","34,500","34,430",30,0.09%,2016/05/12,1395/02/23
1374,"34,400","34,400","34,400","34,400",20,0.06%,2016/05/14,1395/02/25
1375,"34,390","34,360","34,420","34,420",30,0.09%,2016/05/15,1395/02/26
1376,"34,450","34,390","34,460","34,390",20,0.06%,2016/05/16,1395/02/27
1377,"34,410","34,370","34,410","34,370",-,-,2016/05/17,1395/02/28
1378,"34,380","34,350","34,380","34,370",-,-,2016/05/18,1395/02/29
1379,"34,410","34,370","34,420","34,370",20,0.06%,2016/05/19,1395/02/30
1380,"34,400","34,390","34,400","34,390",100,0.29%,2016/05/21,1395/03/01
1381,"34,400","34,400","34,500","34,490",60,0.17%,2016/05/23,1395/03/03
1382,"34,540","34,520","34,560","34,550",10,0.03%,2016/05/24,1395/03/04
1383,"34,640","34,540","34,640","34,540",10,0.03%,2016/05/25,1395/03/05
1384,"34,570","34,550","34,600","34,550",240,0.69%,2016/05/26,1395/03/06
1385,"34,700","34,700","34,840","34,790",90,0.26%,2016/05/28,1395/03/08
1386,"34,830","34,690","34,830","34,700",70,0.2%,2016/05/29,1395/03/09
1387,"34,690","34,580","34,710","34,630",20,0.06%,2016/05/30,1395/03/10
1388,"34,650","34,650","34,740","34,650",-,-,2016/05/31,1395/03/11
1389,"34,630","34,600","34,650","34,650",60,0.17%,2016/06/01,1395/03/12
1390,"34,720","34,710","34,750","34,710",-,-,2016/06/02,1395/03/13
1391,"34,700","34,700","34,710","34,710",-,-,2016/06/03,1395/03/14
1392,"34,700","34,700","34,710","34,710",40,0.12%,2016/06/04,1395/03/15
1393,"34,700","34,670","34,700","34,670",140,0.41%,2016/06/05,1395/03/16
1394,"34,660","34,530","34,660","34,530",20,0.06%,2016/06/06,1395/03/17
1395,"34,540","34,540","34,580","34,550",30,0.09%,2016/06/07,1395/03/18
1396,"34,560","34,520","34,590","34,580",20,0.06%,2016/06/08,1395/03/19
1397,"34,590","34,590","34,600","34,600",10,0.03%,2016/06/09,1395/03/20
1398,"34,620","34,610","34,660","34,610",10,0.03%,2016/06/11,1395/03/22
1399,"34,590","34,580","34,600","34,600",70,0.2%,2016/06/12,1395/03/23
1400,"34,580","34,530","34,580","34,530",60,0.17%,2016/06/13,1395/03/24
1401,"34,560","34,560","34,600","34,590",10,0.03%,2016/06/14,1395/03/25
1402,"34,580","34,580","34,640","34,600",50,0.14%,2016/06/15,1395/03/26
1403,"34,590","34,550","34,590","34,550",10,0.03%,2016/06/16,1395/03/27
1404,"34,540","34,540","34,540","34,540",-,-,2016/06/18,1395/03/29
1405,"34,560","34,540","34,570","34,540",10,0.03%,2016/06/19,1395/03/30
1406,"34,550","34,550","34,580","34,550",50,0.14%,2016/06/20,1395/03/31
1407,"34,570","34,570","34,610","34,600",30,0.09%,2016/06/21,1395/04/01
1408,"34,620","34,620","34,650","34,630",20,0.06%,2016/06/22,1395/04/02
1409,"34,550","34,550","34,610","34,610",240,0.69%,2016/06/25,1395/04/05
1410,"34,710","34,710","34,890","34,850",40,0.11%,2016/06/26,1395/04/06
1411,"34,870","34,870","35,000","34,890",300,0.86%,2016/06/28,1395/04/08
1412,"34,910","34,910","35,190","35,190",100,0.28%,2016/06/29,1395/04/09
1413,"35,310","35,290","35,370","35,290",130,0.37%,2016/06/30,1395/04/10
1414,"35,340","35,110","35,350","35,160",370,1.06%,2016/07/02,1395/04/12
1415,"35,120","34,790","35,120","34,790",80,0.23%,2016/07/03,1395/04/13
1416,"34,830","34,680","34,880","34,870",-,-,2016/07/04,1395/04/14
1417,"34,930","34,780","34,930","34,870",40,0.11%,2016/07/05,1395/04/15
1418,"34,900","34,760","34,900","34,830",140,0.4%,2016/07/09,1395/04/19
1419,"34,810","34,750","35,030","34,970",40,0.11%,2016/07/10,1395/04/20
1420,"35,070","34,940","35,070","35,010",110,0.31%,2016/07/11,1395/04/21
1421,"35,290","35,070","35,290","35,120",110,0.31%,2016/07/12,1395/04/22
1422,"35,320","34,990","35,320","35,010",30,0.09%,2016/07/13,1395/04/23
1423,"35,130","34,990","35,220","35,040",70,0.2%,2016/07/14,1395/04/24
1424,"35,120","35,080","35,210","35,110",10,0.03%,2016/07/16,1395/04/26
1425,"35,150","34,940","35,150","35,120",30,0.09%,2016/07/17,1395/04/27
1426,"35,270","34,990","35,270","35,150",40,0.11%,2016/07/18,1395/04/28
1427,"35,080","35,000","35,230","35,190",60,0.17%,2016/07/19,1395/04/29
1428,"35,150","35,030","35,210","35,130",100,0.29%,2016/07/20,1395/04/30
1429,"35,080","35,030","35,180","35,030",60,0.17%,2016/07/21,1395/04/31
1430,"35,100","35,070","35,120","35,090",80,0.23%,2016/07/23,1395/05/02
1431,"35,170","35,140","35,170","35,170",60,0.17%,2016/07/24,1395/05/03
1432,"35,150","35,080","35,220","35,110",70,0.2%,2016/07/25,1395/05/04
1433,"35,250","35,170","35,250","35,180",-,-,2016/07/26,1395/05/05
1434,"35,370","35,180","35,370","35,180",260,0.74%,2016/07/27,1395/05/06
1435,"35,380","35,120","35,440","35,440",60,0.17%,2016/07/28,1395/05/07
1436,"35,410","35,300","35,410","35,380",100,0.28%,2016/07/31,1395/05/10
1437,"35,350","35,270","35,370","35,280",120,0.34%,2016/08/01,1395/05/11
1438,"35,380","35,340","35,400","35,400",90,0.25%,2016/08/02,1395/05/12
1439,"35,360","35,290","35,420","35,310",140,0.4%,2016/08/03,1395/05/13
1440,"35,350","35,120","35,380","35,170",100,0.28%,2016/08/04,1395/05/14
1441,"35,320","35,210","35,320","35,270",60,0.17%,2016/08/06,1395/05/16
1442,"35,390","35,290","35,390","35,330",70,0.2%,2016/08/07,1395/05/17
1443,"35,390","35,350","35,420","35,400",50,0.14%,2016/08/08,1395/05/18
1444,"35,380","35,280","35,450","35,450",100,0.28%,2016/08/09,1395/05/19
1445,"35,430","35,310","35,490","35,350",30,0.08%,2016/08/10,1395/05/20
1446,"35,540","35,340","35,580","35,380",100,0.28%,2016/08/11,1395/05/21
1447,"35,280","35,280","35,280","35,280",240,0.68%,2016/08/12,1395/05/22
1448,"35,350","35,350","35,540","35,520",210,0.59%,2016/08/13,1395/05/23
1449,"35,350","35,310","35,490","35,310",120,0.34%,2016/08/14,1395/05/24
1450,"35,640","35,290","35,640","35,430",-,-,2016/08/15,1395/05/25
1451,"35,210","35,210","35,490","35,430",10,0.03%,2016/08/16,1395/05/26
1452,"35,320","35,280","35,510","35,420",30,0.08%,2016/08/17,1395/05/27
1453,"35,440","35,340","35,530","35,450",330,0.94%,2016/08/18,1395/05/28
1454,"35,520","35,120","35,540","35,120",150,0.43%,2016/08/20,1395/05/30
1455,"35,370","35,270","35,510","35,270",200,0.57%,2016/08/21,1395/05/31
1456,"35,390","35,350","35,510","35,470",50,0.14%,2016/08/22,1395/06/01
1457,"35,570","35,380","35,570","35,420",10,0.03%,2016/08/23,1395/06/02
1458,"35,680","35,400","35,680","35,430",130,0.37%,2016/08/24,1395/06/03
1459,"35,430","35,300","35,480","35,300",260,0.74%,2016/08/25,1395/06/04
1460,"35,390","35,390","35,600","35,560",60,0.17%,2016/08/27,1395/06/06
1461,"35,700","35,480","35,700","35,500",50,0.14%,2016/08/28,1395/06/07
1462,"35,580","35,450","35,580","35,550",-,-,2016/08/29,1395/06/08
1463,"35,510","35,490","35,640","35,550",-,-,2016/08/30,1395/06/09
1464,"35,480","35,480","35,640","35,550",20,0.06%,2016/08/31,1395/06/10
1465,"35,470","35,430","35,630","35,570",20,0.06%,2016/09/01,1395/06/11
1466,"35,700","35,550","35,700","35,590",60,0.17%,2016/09/03,1395/06/13
1467,"35,640","35,560","35,650","35,650",130,0.37%,2016/09/04,1395/06/14
1468,"35,590","35,430","35,700","35,520",30,0.08%,2016/09/05,1395/06/15
1469,"35,490","35,470","35,610","35,550",10,0.03%,2016/09/06,1395/06/16
1470,"35,560","35,460","35,580","35,540",30,0.08%,2016/09/07,1395/06/17
1471,"35,610","35,450","35,610","35,570",120,0.34%,2016/09/08,1395/06/18
1472,"35,530","35,450","35,560","35,450",50,0.14%,2016/09/10,1395/06/20
1473,"35,520","35,420","35,550","35,500",110,0.31%,2016/09/11,1395/06/21
1474,"35,500","35,470","35,610","35,610",20,0.06%,2016/09/13,1395/06/23
1475,"35,510","35,480","35,630","35,630",90,0.25%,2016/09/14,1395/06/24
1476,"35,550","35,490","35,720","35,720",100,0.28%,2016/09/15,1395/06/25
1477,"35,540","35,400","35,630","35,620",20,0.06%,2016/09/17,1395/06/27
1478,"35,740","35,490","35,740","35,600",80,0.23%,2016/09/18,1395/06/28
1479,"35,710","35,520","35,710","35,520",80,0.23%,2016/09/19,1395/06/29
1480,"35,600","35,590","35,650","35,600",60,0.17%,2016/09/21,1395/06/31
1481,"35,760","35,520","35,760","35,540",90,0.25%,2016/09/22,1395/07/01
1482,"35,670","35,610","35,670","35,630",50,0.14%,2016/09/24,1395/07/03
1483,"35,720","35,650","35,740","35,680",20,0.06%,2016/09/25,1395/07/04
1484,"35,700","35,640","35,760","35,700",30,0.08%,2016/09/26,1395/07/05
1485,"35,800","35,670","35,800","35,730",120,0.34%,2016/09/27,1395/07/06
1486,"35,750","35,610","35,760","35,610",190,0.53%,2016/09/28,1395/07/07
1487,"35,800","35,740","35,810","35,800",30,0.08%,2016/09/29,1395/07/08
1488,"35,800","35,620","35,870","35,830",60,0.17%,2016/10/01,1395/07/10
1489,"35,700","35,700","35,860","35,770",40,0.11%,2016/10/02,1395/07/11
1490,"35,850","35,800","35,850","35,810",50,0.14%,2016/10/03,1395/07/12
1491,"35,880","35,830","35,880","35,860",10,0.03%,2016/10/04,1395/07/13
1492,"35,890","35,670","35,890","35,870",150,0.42%,2016/10/05,1395/07/14
1493,"35,880","35,720","35,880","35,720",130,0.36%,2016/10/06,1395/07/15
1494,"35,800","35,400","35,870","35,850",40,0.11%,2016/10/08,1395/07/17
1495,"35,810","35,790","35,820","35,810",40,0.11%,2016/10/09,1395/07/18
1496,"35,900","35,810","35,900","35,850",-,-,2016/10/10,1395/07/19
1497,"35,950","35,800","35,950","35,850",30,0.08%,2016/10/13,1395/07/22
1498,"35,890","35,880","35,970","35,880",-,-,2016/10/15,1395/07/24
1499,"35,970","35,880","35,980","35,880",30,0.08%,2016/10/16,1395/07/25
1500,"35,950","35,440","35,950","35,850",20,0.06%,2016/10/17,1395/07/26
1501,"35,950","35,800","35,950","35,830",20,0.06%,2016/10/18,1395/07/27
1502,"35,900","35,820","35,900","35,850",-,-,2016/10/19,1395/07/28
1503,"35,910","35,780","35,920","35,850",30,0.08%,2016/10/20,1395/07/29
1504,"35,850","35,850","35,880","35,880",30,0.08%,2016/10/22,1395/08/01
1505,"35,920","35,790","35,920","35,910",40,0.11%,2016/10/23,1395/08/02
1506,"35,870","35,870","35,950","35,950",270,0.76%,2016/10/24,1395/08/03
1507,"35,950","35,680","35,980","35,680",370,1.04%,2016/10/25,1395/08/04
1508,"35,920","35,770","36,080","36,050",130,0.36%,2016/10/26,1395/08/05
1509,"35,800","35,800","36,180","36,180",100,0.28%,2016/10/27,1395/08/06
1510,"36,120","36,010","36,150","36,080",30,0.08%,2016/10/29,1395/08/08
1511,"36,190","35,830","36,190","36,110",80,0.22%,2016/10/30,1395/08/09
1512,"36,190","36,110","36,210","36,190",80,0.22%,2016/10/31,1395/08/10
1513,"36,280","36,210","36,280","36,270",40,0.11%,2016/11/01,1395/08/11
1514,"36,300","36,190","36,300","36,230",30,0.08%,2016/11/02,1395/08/12
1515,"36,240","36,080","36,270","36,200",30,0.08%,2016/11/03,1395/08/13
1516,"36,120","36,120","36,280","36,230",60,0.17%,2016/11/05,1395/08/15
1517,"36,180","36,180","36,290","36,290",40,0.11%,2016/11/06,1395/08/16
1518,"36,320","36,230","36,320","36,250",150,0.41%,2016/11/07,1395/08/17
1519,"35,750","35,750","36,460","36,400",80,0.22%,2016/11/08,1395/08/18
1520,"36,310","36,310","36,520","36,480",90,0.25%,2016/11/09,1395/08/19
1521,"36,590","36,390","36,590","36,570",90,0.25%,2016/11/10,1395/08/20
1522,"36,560","36,480","36,680","36,480",70,0.19%,2016/11/12,1395/08/22
1523,"36,440","36,440","36,590","36,550",130,0.36%,2016/11/13,1395/08/23
1524,"36,650","36,500","36,690","36,680",-,-,2016/11/14,1395/08/24
1525,"36,670","36,660","36,700","36,680",60,0.16%,2016/11/15,1395/08/25
